,sc_id,msnv_id,intervention,seg_start_stamp,trigger_start_stamp,seg_end_stamp,trigger_delay,numfixations,timetofirstfixation,trigger_to_fixation_time
907,46,62,62_ref_100_rule,1356763,1378341.0,1435516,21578.0,14.0,22468.0,890.0
908,46,62,62_ref_101_rule,1356763,1387459.0,1435516,30696.0,3.0,31503.0,807.0
909,49,3,3_ref_106_rule,59443,77016.0,135574,17573.0,2.0,62715.0,45142.0
910,49,3,3_ref_101_rule,59443,90422.0,135574,30979.0,1.0,48258.0,17279.0
911,49,3,3_ref_100_rule,59443,99323.0,135574,39880.0,4.0,42438.0,2558.0
912,49,3,3_ref_105_rule,59443,106626.0,135574,47183.0,3.0,48483.0,1300.0
913,49,3,3_ref_102_rule,59443,123229.0,135574,63786.0,0.0,-1.0,
914,49,3,3_ref_104_rule,59443,125902.0,135574,66459.0,0.0,-1.0,
915,49,30,30_ref_100_rule,173573,190394.0,222956,16821.0,6.0,18296.0,1475.0
916,49,28,28_ref_104_rule,317314,345074.0,355322,27760.0,4.0,29980.0,2220.0
917,49,5,5_ref_100_rule,380229,411106.0,466120,30877.0,6.0,31970.0,1093.0
918,49,5,5_ref_101_rule,380229,418209.0,466120,37980.0,1.0,45144.0,7164.0
919,49,5,5_ref_103_rule,380229,425029.0,466120,44800.0,3.0,55662.0,10862.0
920,49,5,5_ref_104_rule,380229,437594.0,466120,57365.0,0.0,-1.0,
921,49,11,11_ref_101_rule,504576,534627.0,553817,30051.0,3.0,35084.0,5033.0
922,49,20,20_ref_100_rule,584379,592815.0,622861,8436.0,13.0,9910.0,1474.0
923,49,20,20_ref_101_rule,584379,616205.0,622861,31826.0,1.0,33926.0,2100.0
924,49,9,9_ref_101_rule,734033,753407.0,799162,19374.0,5.0,21302.0,1928.0
925,49,9,9_ref_100_rule,734033,782492.0,799162,48459.0,3.0,49990.0,1531.0
926,49,60,60_ref_101_rule,821798,836342.0,862037,14544.0,11.0,17380.0,2836.0
927,49,76,76_ref_101_rule,878859,891141.0,931697,12282.0,,,
928,49,74,74_ref_101_rule,951633,994002.0,999716,42369.0,1.0,43270.0,901.0
929,49,27,27_ref_103_rule,1017313,1068694.0,1081118,51381.0,1.0,52804.0,1423.0
930,49,72,72_ref_100_rule,1096990,1118139.0,1160796,21149.0,0.0,-1.0,
931,49,72,72_ref_102_rule,1096990,1150829.0,1160796,53839.0,0.0,-1.0,
932,50,5,5_ref_100_rule,49383,69595.0,169423,20212.0,7.0,65311.0,45099.0
933,50,5,5_ref_101_rule,49383,97823.0,169423,48440.0,2.0,69491.0,21051.0
934,50,5,5_ref_103_rule,49383,107283.0,169423,57900.0,14.0,59107.0,1207.0
935,50,20,20_ref_100_rule,208830,215908.0,255814,7078.0,2.0,8944.0,1866.0
936,50,20,20_ref_101_rule,208830,224851.0,255814,16021.0,23.0,30529.0,14508.0
937,50,76,76_ref_100_rule,270678,290559.0,306678,19881.0,,,
938,50,3,3_ref_106_rule,389788,407011.0,439810,17223.0,6.0,18171.0,948.0
939,50,3,3_ref_101_rule,389788,417853.0,439810,28065.0,1.0,35259.0,7194.0
940,50,27,27_ref_103_rule,469833,481788.0,507122,11955.0,12.0,20302.0,8347.0
941,50,27,27_ref_102_rule,469833,485443.0,507122,15610.0,3.0,24683.0,9073.0
942,50,72,72_ref_100_rule,524277,531858.0,554314,7581.0,2.0,15456.0,7875.0
943,50,11,11_ref_101_rule,720232,747076.0,761728,26844.0,7.0,29463.0,2619.0
944,50,66,66_ref_101_rule,779232,810686.0,816440,31454.0,1.0,36950.0,5496.0
945,50,66,66_ref_100_rule,779232,813300.0,816440,34068.0,1.0,35110.0,1042.0
946,50,28,28_ref_101_rule,826833,843311.0,853240,16478.0,0.0,-1.0,
947,50,60,60_ref_101_rule,865115,871522.0,880071,6407.0,0.0,-1.0,
948,50,60,60_ref_100_rule,865115,878334.0,880071,13219.0,0.0,-1.0,
949,51,72,72_ref_100_rule,51930,63959.0,101713,12029.0,0.0,-1.0,
950,51,72,72_ref_102_rule,51930,72427.0,101713,20497.0,0.0,-1.0,
951,51,27,27_ref_103_rule,139078,161460.0,215808,22382.0,13.0,52846.0,30464.0
952,51,27,27_ref_102_rule,139078,170053.0,215808,30975.0,0.0,-1.0,
953,51,27,27_ref_104_rule,139078,174284.0,215808,35206.0,2.0,63722.0,28516.0
954,51,60,60_ref_101_rule,240807,251458.0,297775,10651.0,2.0,55528.0,44877.0
955,51,60,60_ref_100_rule,240807,262150.0,297775,21343.0,7.0,38248.0,16905.0
956,51,74,74_ref_101_rule,339738,357478.0,388854,17740.0,6.0,29679.0,11939.0
957,51,9,9_ref_101_rule,416343,435993.0,472570,19650.0,4.0,39614.0,19964.0
958,51,9,9_ref_100_rule,416343,447959.0,472570,31616.0,1.0,44635.0,13019.0
959,51,30,30_ref_100_rule,529806,538090.0,595294,8284.0,0.0,-1.0,
960,51,5,5_ref_100_rule,626855,648323.0,761711,21468.0,13.0,101563.0,80095.0
961,51,5,5_ref_101_rule,626855,659381.0,761711,32526.0,3.0,94676.0,62150.0
962,51,5,5_ref_103_rule,626855,668241.0,761711,41386.0,29.0,56194.0,14808.0
963,51,5,5_ref_104_rule,626855,681681.0,761711,54826.0,1.0,116411.0,61585.0
964,51,66,66_ref_101_rule,808945,829868.0,867213,20923.0,1.0,32794.0,11871.0
965,51,66,66_ref_100_rule,808945,834007.0,867213,25062.0,0.0,-1.0,
966,51,11,11_ref_101_rule,891896,949386.0,957076,57490.0,2.0,60375.0,2885.0
967,51,3,3_ref_106_rule,980410,995650.0,1121436,15240.0,1.0,49115.0,33875.0
968,51,3,3_ref_101_rule,980410,1011313.0,1121436,30903.0,1.0,133306.0,102403.0
969,51,3,3_ref_100_rule,980410,1038509.0,1121436,58099.0,1.0,129284.0,71185.0
970,51,3,3_ref_105_rule,980410,1059035.0,1121436,78625.0,1.0,133123.0,54498.0
971,51,3,3_ref_102_rule,980410,1074065.0,1121436,93655.0,0.0,-1.0,
972,51,3,3_ref_104_rule,980410,1083908.0,1121436,103498.0,0.0,-1.0,
973,51,76,76_ref_100_rule,1153247,1176462.0,1197883,23215.0,,,
974,51,20,20_ref_100_rule,1218177,1227798.0,1259124,9621.0,4.0,29854.0,20233.0
975,51,20,20_ref_101_rule,1218177,1235143.0,1259124,16966.0,3.0,32469.0,15503.0
976,51,28,28_ref_100_rule,1276745,1286512.0,1361220,9767.0,0.0,-1.0,
977,51,28,28_ref_101_rule,1276745,1293074.0,1361220,16329.0,5.0,20777.0,4448.0
978,51,28,28_ref_104_rule,1276745,1310527.0,1361220,33782.0,1.0,67720.0,33938.0
979,51,28,28_ref_103_rule,1276745,1320578.0,1361220,43833.0,0.0,-1.0,
980,51,62,62_ref_100_rule,1392531,1402132.0,1431203,9601.0,1.0,35366.0,25765.0
981,51,62,62_ref_101_rule,1392531,1408069.0,1431203,15538.0,0.0,-1.0,
982,54,74,74_ref_101_rule,43894,59213.0,91004,15319.0,5.0,36167.0,20848.0
983,54,66,66_ref_101_rule,121274,143598.0,189626,22324.0,7.0,46384.0,24060.0
984,54,66,66_ref_100_rule,121274,148802.0,189626,27528.0,5.0,55444.0,27916.0
985,54,5,5_ref_100_rule,222628,235519.0,320769,12891.0,13.0,73150.0,60259.0
986,54,5,5_ref_101_rule,222628,244063.0,320769,21435.0,3.0,71351.0,49916.0
987,54,5,5_ref_103_rule,222628,252406.0,320769,29778.0,11.0,82993.0,53215.0
988,54,5,5_ref_104_rule,222628,262782.0,320769,40154.0,5.0,83443.0,43289.0
989,54,11,11_ref_101_rule,357627,365770.0,403529,8143.0,10.0,10818.0,2675.0
990,54,76,76_ref_101_rule,438130,443735.0,498338,5605.0,,,
991,54,76,76_ref_100_rule,438130,457616.0,498338,19486.0,,,
992,54,60,60_ref_101_rule,518290,523907.0,556671,5617.0,5.0,19011.0,13394.0
993,54,60,60_ref_100_rule,518290,533200.0,556671,14910.0,26.0,21484.0,6574.0
994,54,9,9_ref_101_rule,594803,612531.0,670008,17728.0,8.0,37923.0,20195.0
995,54,9,9_ref_100_rule,594803,619750.0,670008,24947.0,14.0,45701.0,20754.0
996,54,3,3_ref_106_rule,708840,718333.0,794797,9493.0,8.0,39647.0,30154.0
997,54,3,3_ref_101_rule,708840,731947.0,794797,23107.0,3.0,67952.0,44845.0
998,54,3,3_ref_100_rule,708840,738367.0,794797,29527.0,0.0,-1.0,
999,54,3,3_ref_105_rule,708840,752115.0,794797,43275.0,10.0,45743.0,2468.0
1000,54,3,3_ref_102_rule,708840,760434.0,794797,51594.0,3.0,67669.0,16075.0
1001,54,3,3_ref_104_rule,708840,767895.0,794797,59055.0,4.0,66853.0,7798.0
1002,54,27,27_ref_103_rule,841973,856668.0,903363,14695.0,14.0,20976.0,6281.0
1003,54,27,27_ref_102_rule,841973,874863.0,903363,32890.0,2.0,38656.0,5766.0
1004,54,27,27_ref_104_rule,841973,882890.0,903363,40917.0,4.0,48466.0,7549.0
1005,54,30,30_ref_100_rule,930910,933975.0,981599,3065.0,19.0,20519.0,17454.0
1006,54,20,20_ref_100_rule,1008172,1012931.0,1047478,4759.0,11.0,10501.0,5742.0
1007,54,20,20_ref_101_rule,1008172,1022432.0,1047478,14260.0,18.0,16672.0,2412.0
1008,54,28,28_ref_100_rule,1078698,1087465.0,1139757,8767.0,5.0,32695.0,23928.0
1009,54,28,28_ref_101_rule,1078698,1091554.0,1139757,12856.0,4.0,31230.0,18374.0
1010,54,28,28_ref_104_rule,1078698,1099248.0,1139757,20550.0,3.0,30414.0,9864.0
1011,54,28,28_ref_103_rule,1078698,1103203.0,1139757,24505.0,7.0,30697.0,6192.0
1012,54,62,62_ref_100_rule,1163524,1176937.0,1222991,13413.0,8.0,39006.0,25593.0
1013,54,62,62_ref_101_rule,1163524,1180635.0,1222991,17111.0,3.0,54237.0,37126.0
1014,54,72,72_ref_100_rule,1271574,1277552.0,1321147,5978.0,1.0,24433.0,18455.0
1015,54,72,72_ref_102_rule,1271574,1283380.0,1321147,11806.0,4.0,26789.0,14983.0
1016,56,9,9_ref_101_rule,213996,225461.0,259323,11465.0,7.0,26416.0,14951.0
1017,56,9,9_ref_100_rule,213996,231257.0,259323,17261.0,2.0,35176.0,17915.0
1018,56,28,28_ref_100_rule,294774,304676.0,326377,9902.0,1.0,28413.0,18511.0
1019,56,28,28_ref_101_rule,294774,308140.0,326377,13366.0,1.0,28222.0,14856.0
1020,56,28,28_ref_104_rule,294774,313802.0,326377,19028.0,0.0,-1.0,
1021,56,28,28_ref_103_rule,294774,317108.0,326377,22334.0,0.0,-1.0,
1022,56,66,66_ref_101_rule,345480,365196.0,383279,19716.0,4.0,28122.0,8406.0
1023,56,66,66_ref_100_rule,345480,367078.0,383279,21598.0,0.0,-1.0,
1024,56,20,20_ref_100_rule,447934,454269.0,468578,6335.0,1.0,14757.0,8422.0
1025,56,20,20_ref_101_rule,447934,458408.0,468578,10474.0,6.0,12950.0,2476.0
1026,56,62,62_ref_100_rule,490871,501924.0,539711,11053.0,6.0,29145.0,18092.0
1027,56,62,62_ref_101_rule,490871,505063.0,539711,14192.0,2.0,33442.0,19250.0
1028,56,5,5_ref_100_rule,572130,589423.0,639799,17293.0,3.0,59750.0,42457.0
1029,56,5,5_ref_101_rule,572130,595152.0,639799,23022.0,0.0,-1.0,
1030,56,5,5_ref_103_rule,572130,599199.0,639799,27069.0,0.0,-1.0,
1031,56,5,5_ref_104_rule,572130,604462.0,639799,32332.0,1.0,64988.0,32656.0
1032,56,3,3_ref_106_rule,670287,682243.0,735674,11956.0,0.0,-1.0,
1033,56,3,3_ref_101_rule,670287,691344.0,735674,21057.0,0.0,-1.0,
1034,56,3,3_ref_100_rule,670287,697631.0,735674,27344.0,0.0,-1.0,
1035,56,3,3_ref_105_rule,670287,704492.0,735674,34205.0,1.0,59249.0,25044.0
1036,56,3,3_ref_102_rule,670287,711446.0,735674,41159.0,0.0,-1.0,
1037,56,3,3_ref_104_rule,670287,715867.0,735674,45580.0,0.0,-1.0,
1038,56,74,74_ref_101_rule,772840,787728.0,802145,14888.0,0.0,-1.0,
1039,56,60,60_ref_100_rule,811680,821194.0,840768,9514.0,2.0,14881.0,5367.0
1040,56,60,60_ref_101_rule,811680,835433.0,840768,23753.0,0.0,-1.0,
1041,56,27,27_ref_103_rule,864351,877292.0,894163,12941.0,1.0,26456.0,13515.0
1042,56,27,27_ref_102_rule,864351,882646.0,894163,18295.0,0.0,-1.0,
1043,56,27,27_ref_104_rule,864351,885360.0,894163,21009.0,0.0,-1.0,
1044,56,30,30_ref_100_rule,923102,933040.0,950558,9938.0,1.0,16422.0,6484.0
1045,56,11,11_ref_101_rule,965423,976315.0,987182,10892.0,0.0,-1.0,
1046,60,3,3_ref_106_rule,43305,60589.0,132369,17284.0,2.0,83359.0,66075.0
1047,60,3,3_ref_101_rule,43305,85062.0,132369,41757.0,1.0,43703.0,1946.0
1048,60,3,3_ref_100_rule,43305,101275.0,132369,57970.0,0.0,-1.0,
1049,60,3,3_ref_105_rule,43305,108236.0,132369,64931.0,2.0,85774.0,20843.0
1050,60,3,3_ref_102_rule,43305,112833.0,132369,69528.0,0.0,-1.0,
1051,60,3,3_ref_104_rule,43305,123941.0,132369,80636.0,1.0,82426.0,1790.0
1052,60,66,66_ref_101_rule,178028,203839.0,231616,25811.0,5.0,34210.0,8399.0
1053,60,66,66_ref_100_rule,178028,206595.0,231616,28567.0,7.0,38599.0,10032.0
1054,60,20,20_ref_100_rule,242858,254858.0,271622,12000.0,2.0,19720.0,7720.0
1055,60,20,20_ref_101_rule,242858,259146.0,271622,16288.0,4.0,17746.0,1458.0
1056,60,9,9_ref_101_rule,286595,300740.0,331297,14145.0,10.0,24732.0,10587.0
1057,60,9,9_ref_100_rule,286595,308534.0,331297,21939.0,8.0,33368.0,11429.0
1058,60,76,76_ref_101_rule,350025,362501.0,388532,12476.0,,,
1059,60,76,76_ref_100_rule,350025,372493.0,388532,22468.0,,,
1060,60,27,27_ref_103_rule,409459,423471.0,454419,14012.0,2.0,15273.0,1261.0
1061,60,27,27_ref_102_rule,409459,432789.0,454419,23330.0,0.0,-1.0,
1062,60,27,27_ref_104_rule,409459,434821.0,454419,25362.0,0.0,-1.0,
1063,60,72,72_ref_100_rule,468992,479686.0,519449,10694.0,2.0,25924.0,15230.0
1064,60,72,72_ref_102_rule,468992,483167.0,519449,14175.0,4.0,33535.0,19360.0
1065,60,11,11_ref_101_rule,537162,545960.0,571605,8798.0,1.0,29088.0,20290.0
1066,60,60,60_ref_101_rule,592998,606089.0,624401,13091.0,2.0,14348.0,1257.0
1067,60,5,5_ref_100_rule,652640,667267.0,712989,14627.0,0.0,-1.0,
1068,60,5,5_ref_101_rule,652640,677834.0,712989,25194.0,0.0,-1.0,
1069,60,5,5_ref_103_rule,652640,684096.0,712989,31456.0,0.0,-1.0,
1070,60,5,5_ref_104_rule,652640,689850.0,712989,37210.0,0.0,-1.0,
1071,60,30,30_ref_100_rule,737105,745773.0,771065,8668.0,14.0,13233.0,4565.0
1072,60,62,62_ref_100_rule,782240,794827.0,828651,12587.0,0.0,-1.0,
1073,60,62,62_ref_101_rule,782240,817252.0,828651,35012.0,0.0,-1.0,
1074,60,28,28_ref_100_rule,862352,870211.0,890916,7859.0,0.0,-1.0,
1075,60,28,28_ref_101_rule,862352,875398.0,890916,13046.0,0.0,-1.0,
1076,60,28,28_ref_104_rule,862352,883001.0,890916,20649.0,0.0,-1.0,
1077,60,74,74_ref_101_rule,907387,923861.0,940681,16474.0,5.0,29563.0,13089.0
1078,63,72,72_ref_100_rule,41486,47736.0,100595,6250.0,6.0,32735.0,26485.0
1079,63,72,72_ref_102_rule,41486,54555.0,100595,13069.0,3.0,54379.0,41310.0
1080,63,3,3_ref_106_rule,148520,159949.0,242129,11429.0,5.0,80810.0,69381.0
1081,63,3,3_ref_101_rule,148520,179451.0,242129,30931.0,2.0,86389.0,55458.0
1082,63,3,3_ref_100_rule,148520,188186.0,242129,39666.0,2.0,84699.0,45033.0
1083,63,3,3_ref_105_rule,148520,196821.0,242129,48301.0,2.0,82842.0,34541.0
1084,63,3,3_ref_102_rule,148520,209544.0,242129,61024.0,0.0,-1.0,
1085,63,3,3_ref_104_rule,148520,215490.0,242129,66970.0,0.0,-1.0,
1086,63,9,9_ref_101_rule,292212,309118.0,348555,16906.0,9.0,38073.0,21167.0
1087,63,9,9_ref_100_rule,292212,318411.0,348555,26199.0,5.0,45876.0,19677.0
1088,63,62,62_ref_101_rule,364228,377482.0,413485,13254.0,5.0,29779.0,16525.0
1089,63,27,27_ref_103_rule,440733,455380.0,513150,14647.0,7.0,42270.0,27623.0
1090,63,27,27_ref_102_rule,440733,470451.0,513150,29718.0,0.0,-1.0,
1091,63,27,27_ref_104_rule,440733,475514.0,513150,34781.0,4.0,50415.0,15634.0
1092,63,5,5_ref_100_rule,655068,665659.0,741725,10591.0,4.0,61299.0,50708.0
1093,63,5,5_ref_101_rule,655068,670972.0,741725,15904.0,2.0,84941.0,69037.0
1094,63,5,5_ref_103_rule,655068,675110.0,741725,20042.0,17.0,30762.0,10720.0
1095,63,5,5_ref_104_rule,655068,684236.0,741725,29168.0,1.0,67095.0,37927.0
1096,63,66,66_ref_101_rule,806605,820031.0,845493,13426.0,3.0,27072.0,13646.0
1097,63,66,66_ref_100_rule,806605,826368.0,845493,19763.0,2.0,33725.0,13962.0
1098,63,60,60_ref_100_rule,857493,866179.0,900880,8686.0,4.0,38523.0,29837.0
1099,63,60,60_ref_101_rule,857493,874206.0,900880,16713.0,5.0,19237.0,2524.0
1100,63,20,20_ref_100_rule,913904,918189.0,940618,4285.0,2.0,20777.0,16492.0
1101,63,20,20_ref_101_rule,913904,927065.0,940618,13161.0,0.0,-1.0,
1102,63,28,28_ref_101_rule,956749,964278.0,997337,7529.0,2.0,28105.0,20576.0
1103,63,28,28_ref_104_rule,956749,974311.0,997337,17562.0,2.0,38673.0,21111.0
1104,63,28,28_ref_103_rule,956749,979332.0,997337,22583.0,3.0,25423.0,2840.0
1105,63,76,76_ref_101_rule,1022369,1028902.0,1060626,6533.0,,,
1106,63,76,76_ref_100_rule,1022369,1044540.0,1060626,22171.0,,,
1107,63,74,74_ref_101_rule,1077472,1087365.0,1103021,9893.0,3.0,20353.0,10460.0
1108,63,30,30_ref_100_rule,1113415,1116867.0,1154844,3452.0,3.0,30128.0,26676.0
1109,66,66,66_ref_101_rule,41970,60328.0,100096,18358.0,5.0,40955.0,22597.0
1110,66,66,66_ref_100_rule,41970,66423.0,100096,24453.0,3.0,46976.0,22523.0
1111,66,62,62_ref_100_rule,120674,134254.0,155524,13580.0,3.0,27322.0,13742.0
1112,66,62,62_ref_101_rule,120674,137127.0,155524,16453.0,2.0,31927.0,15474.0
1113,66,30,30_ref_100_rule,199827,207115.0,242814,7288.0,7.0,24125.0,16837.0
1114,66,28,28_ref_100_rule,292637,301910.0,340445,9273.0,2.0,32144.0,22871.0
1115,66,28,28_ref_101_rule,292637,305091.0,340445,12454.0,3.0,34992.0,22538.0
1116,66,28,28_ref_104_rule,292637,313043.0,340445,20406.0,0.0,-1.0,
1117,66,28,28_ref_103_rule,292637,318872.0,340445,26235.0,0.0,-1.0,
1118,66,20,20_ref_100_rule,359673,367676.0,395282,8003.0,4.0,20528.0,12525.0
1119,66,20,20_ref_101_rule,359673,376270.0,395282,16597.0,8.0,27073.0,10476.0
1120,66,11,11_ref_101_rule,416092,425033.0,460828,8941.0,4.0,37557.0,28616.0
1121,66,74,74_ref_101_rule,484969,498710.0,520961,13741.0,4.0,25499.0,11758.0
1122,66,60,60_ref_101_rule,534727,542984.0,561158,8257.0,5.0,19095.0,10838.0
1123,66,60,60_ref_100_rule,534727,551927.0,561158,17200.0,2.0,23958.0,6758.0
1124,66,72,72_ref_100_rule,590588,598933.0,640619,8345.0,1.0,27014.0,18669.0
1125,66,72,72_ref_102_rule,590588,608701.0,640619,18113.0,3.0,30145.0,12032.0
1126,66,3,3_ref_106_rule,669966,684385.0,767388,14419.0,3.0,82242.0,67823.0
1127,66,3,3_ref_101_rule,669966,698299.0,767388,28333.0,1.0,89511.0,61178.0
1128,66,3,3_ref_100_rule,669966,707183.0,767388,37217.0,0.0,-1.0,
1129,66,3,3_ref_105_rule,669966,716451.0,767388,46485.0,3.0,90477.0,43992.0
1130,66,3,3_ref_102_rule,669966,727076.0,767388,57110.0,1.0,92143.0,35033.0
1131,66,3,3_ref_104_rule,669966,733696.0,767388,63730.0,0.0,-1.0,
1132,66,76,76_ref_101_rule,799641,810720.0,835650,11079.0,,,
1133,66,9,9_ref_101_rule,854470,871824.0,913712,17354.0,6.0,45777.0,28423.0
1134,66,9,9_ref_100_rule,854470,880400.0,913712,25930.0,3.0,48900.0,22970.0
1135,66,27,27_ref_103_rule,941301,956009.0,1001651,14708.0,4.0,45094.0,30386.0
1136,66,27,27_ref_102_rule,941301,967325.0,1001651,26024.0,1.0,52339.0,26315.0
1137,66,27,27_ref_104_rule,941301,970973.0,1001651,29672.0,6.0,45627.0,15955.0
1138,66,5,5_ref_100_rule,1024801,1043151.0,1111399,18350.0,2.0,68635.0,50285.0
1139,66,5,5_ref_101_rule,1024801,1051144.0,1111399,26343.0,0.0,-1.0,
1140,66,5,5_ref_103_rule,1024801,1057764.0,1111399,32963.0,8.0,70542.0,37579.0
1141,66,5,5_ref_104_rule,1024801,1065841.0,1111399,41040.0,8.0,71916.0,30876.0
1142,68,11,11_ref_101_rule,40721,50395.0,96383,9674.0,10.0,27490.0,17816.0
1143,68,76,76_ref_101_rule,120724,128785.0,156133,8061.0,,,
1144,68,76,76_ref_100_rule,120724,141467.0,156133,20743.0,,,
1145,68,20,20_ref_100_rule,170056,174600.0,207422,4544.0,4.0,14007.0,9463.0
1146,68,20,20_ref_101_rule,170056,178081.0,207422,8025.0,20.0,16147.0,8122.0
1147,68,28,28_ref_100_rule,219597,225120.0,285692,5523.0,18.0,32785.0,27262.0
1148,68,28,28_ref_101_rule,219597,232714.0,285692,13117.0,3.0,38981.0,25864.0
1149,68,28,28_ref_104_rule,219597,239018.0,285692,19421.0,1.0,61182.0,41761.0
1150,68,28,28_ref_103_rule,219597,245771.0,285692,26174.0,3.0,38007.0,11833.0
1151,68,5,5_ref_100_rule,303996,317774.0,379851,13778.0,10.0,50248.0,36470.0
1152,68,5,5_ref_101_rule,303996,324444.0,379851,20448.0,1.0,73973.0,53525.0
1153,68,5,5_ref_103_rule,303996,330706.0,379851,26710.0,12.0,35550.0,8840.0
1154,68,5,5_ref_104_rule,303996,338067.0,379851,34071.0,6.0,51106.0,17035.0
1155,68,27,27_ref_103_rule,407599,418522.0,466101,10923.0,5.0,34134.0,23211.0
1156,68,27,27_ref_102_rule,407599,427357.0,466101,19758.0,0.0,-1.0,
1157,68,27,27_ref_104_rule,407599,430663.0,466101,23064.0,7.0,29870.0,6806.0
1158,68,9,9_ref_101_rule,480389,494405.0,532079,14016.0,6.0,31654.0,17638.0
1159,68,9,9_ref_100_rule,480389,500692.0,532079,20303.0,4.0,36800.0,16497.0
1160,68,3,3_ref_106_rule,553106,559364.0,620684,6258.0,4.0,51264.0,45006.0
1161,68,3,3_ref_101_rule,553106,570264.0,620684,17158.0,0.0,-1.0,
1162,68,3,3_ref_100_rule,553106,574627.0,620684,21521.0,1.0,61232.0,39711.0
1163,68,3,3_ref_105_rule,553106,584686.0,620684,31580.0,2.0,50773.0,19193.0
1164,68,3,3_ref_102_rule,553106,593330.0,620684,40224.0,0.0,-1.0,
1165,68,3,3_ref_104_rule,553106,597743.0,620684,44637.0,0.0,-1.0,
1166,68,72,72_ref_100_rule,645766,651726.0,692225,5960.0,3.0,26931.0,20971.0
1167,68,72,72_ref_102_rule,645766,656672.0,692225,10906.0,3.0,25149.0,14243.0
1168,68,60,60_ref_100_rule,720064,728101.0,771803,8037.0,56.0,17130.0,9093.0
1169,68,66,66_ref_100_rule,801777,815817.0,841630,14040.0,2.0,22243.0,8203.0
1170,68,74,74_ref_101_rule,854612,864038.0,885818,9426.0,1.0,25074.0,15648.0
1171,68,62,62_ref_100_rule,897332,906980.0,967109,9648.0,2.0,40830.0,31182.0
1172,68,62,62_ref_101_rule,897332,937872.0,967109,40540.0,3.0,44286.0,3746.0
1173,68,30,30_ref_100_rule,995322,999741.0,1054839,4419.0,10.0,21876.0,17457.0
1174,69,62,62_ref_100_rule,84292,108099.0,133341,23807.0,5.0,25274.0,1467.0
1175,69,62,62_ref_101_rule,84292,112471.0,133341,28179.0,1.0,38032.0,9853.0
1176,69,66,66_ref_101_rule,173113,201251.0,263051,28138.0,,,
1177,69,66,66_ref_100_rule,173113,209445.0,263051,36332.0,,,
1178,69,27,27_ref_103_rule,286926,311057.0,348435,24131.0,10.0,26757.0,2626.0
1179,69,20,20_ref_100_rule,372368,382385.0,412325,10017.0,5.0,12650.0,2633.0
1180,69,20,20_ref_101_rule,372368,403119.0,412325,30751.0,1.0,34719.0,3968.0
1181,69,28,28_ref_100_rule,435725,444345.0,494701,8620.0,5.0,16389.0,7769.0
1182,69,28,28_ref_101_rule,435725,459342.0,494701,23617.0,1.0,57352.0,33735.0
1183,69,28,28_ref_104_rule,435725,474064.0,494701,38339.0,6.0,39673.0,1334.0
1184,69,28,28_ref_103_rule,435725,483240.0,494701,47515.0,1.0,51914.0,4399.0
1185,69,72,72_ref_100_rule,516150,530028.0,560211,13878.0,2.0,16405.0,2527.0
1186,69,72,72_ref_102_rule,516150,547956.0,560211,31806.0,0.0,-1.0,
1187,69,74,74_ref_101_rule,584294,610000.0,622659,25706.0,2.0,31212.0,5506.0
1188,69,5,5_ref_100_rule,635708,664857.0,759927,29149.0,1.0,120364.0,91215.0
1189,69,5,5_ref_101_rule,635708,683492.0,759927,47784.0,1.0,52296.0,4512.0
1190,69,5,5_ref_103_rule,635708,696898.0,759927,61190.0,13.0,64871.0,3681.0
1191,69,5,5_ref_104_rule,635708,710628.0,759927,74920.0,5.0,78686.0,3766.0
1192,69,3,3_ref_106_rule,791730,806070.0,903105,14340.0,2.0,18440.0,4100.0
1193,69,3,3_ref_101_rule,791730,833340.0,903105,41610.0,4.0,50493.0,8883.0
1194,69,3,3_ref_100_rule,791730,847638.0,903105,55908.0,2.0,57613.0,1705.0
1195,69,3,3_ref_105_rule,791730,858729.0,903105,66999.0,1.0,70987.0,3988.0
1196,69,3,3_ref_102_rule,791730,878680.0,903105,86950.0,1.0,99925.0,12975.0
1197,69,60,60_ref_101_rule,938248,944845.0,970467,6597.0,2.0,20269.0,13672.0
1198,69,60,60_ref_100_rule,938248,951181.0,970467,12933.0,10.0,15947.0,3014.0
1199,69,76,76_ref_101_rule,987339,1002333.0,1039293,14994.0,,,
1200,69,76,76_ref_100_rule,987339,1022159.0,1039293,34820.0,,,
1201,69,30,30_ref_100_rule,1062386,1069480.0,1100434,7094.0,10.0,16638.0,9544.0
1202,69,11,11_ref_101_rule,1126349,1141949.0,1185484,15600.0,8.0,19245.0,3645.0
1203,69,9,9_ref_101_rule,1210832,1230713.0,1276269,19881.0,4.0,28014.0,8133.0
1204,69,9,9_ref_100_rule,1210832,1247558.0,1276269,36726.0,3.0,59650.0,22924.0
1205,71,66,66_ref_101_rule,53470,76899.0,132990,23429.0,6.0,25725.0,2296.0
1206,71,76,76_ref_101_rule,153642,168454.0,208887,14812.0,,,
1207,71,76,76_ref_100_rule,153642,191245.0,208887,37603.0,,,
1208,71,30,30_ref_100_rule,247951,257370.0,300990,9419.0,30.0,15607.0,6188.0
1209,71,20,20_ref_100_rule,328937,341522.0,402194,12585.0,1.0,47516.0,34931.0
1210,71,20,20_ref_101_rule,328937,355811.0,402194,26874.0,14.0,54461.0,27587.0
1211,71,60,60_ref_101_rule,427319,437199.0,481180,9880.0,1.0,42762.0,32882.0
